51,"Mm, k_ na woma mia hami b__ a l_to?","Is it after that, that the rainy season starts?",,
51,"_, hamihun ta jei a waa wati gbi. T_nga pen numu e ngu a j_sia a jifa jei a bi l_li l_","Yes, in the rainy season, it rains almost always. Infact sometimes no one is able to go out because you will get wet in the rain",,
51,Foe a gbua waa nge vuihun,The sun shines brightly during the dry season,,
51,Ngau weita va mia a l_,It lasts for six months,,
52,T_n_,Monday,,
52,Taata,Tuesday,,
52,Alaba,Wednesday,,
52,Aikamisa,Thursday,,
52,Aijuma,Friday,,
52,Sibiti,Saturday,,
52,Lahadi,Sunday,,
52,Ngawui gbinding_,The moon is dark,,
52,Migbe mia bi lima teihun?,When are you going to town?,,
52,Sibitima mia nga li teihun,I'll go to town on Saturday,,
52,Fui gbadi g_ waa ha,The sun is too hot today,,
52,K_lei l_ wama wa ha,The weather is too cold today,,
52,Bodui l_ waa wama,I'm feeling too hot today,,
52,Njei gbii ng_,It's cloudy - it may rain,,
52,Hawa,Hour,,
52,Ku,Day,,
52,L__,Day,,
52,Folo,Day/sun,,
52,Ngau,Month/moon,,
52,Hawa l__lu,Five hours,,
52,Ku fele,Two days,,
52,L__ sawa,Three days,,
52,Foo gbadi,Hot sun,,
52,Ngau puu,Ten months,,
52,Ngewohuin,At day break,,
52,Ngawui gbindig_,The moon is dark,,
52,Ngenda vui,Morning sun,,
52,Foe gbiaa,At sunrise/when the sun is up,,
52,Foe hingegoihun,At sunrise,,
52,Foo ngundie,noon,,
52,Kp_k_ voe,Afternoon/evening,,
52,Kpindi liei,Midnight,,
52,Jia floflo,Walk quickly,,
52,Baa jia y_l_n,Don't walk slowly,,
52,Wa siahuna,Come now,,
52,Na mia ngi lii na,It is there I went,,
52,Bendo mia ba pie ma,It is here you have to do it,,
52,Ha l_ I waa,It is today he came,,
53,Kaaka,Quickly,,
53,Ngaungaun,"Arrogantly, proudly",,
53,Panda,"Cautiously, carefully",,
53,L_mb_l_/g_m_nd_,Sluggishly,,
53,L__l_,Slowly,,
53,Mbe,Here,,
53,Sina,Tomorrow,,
53,Sange,Soon,,
53,Baaba,Foolishly,,
53,I ngeyei leweil_ kpe,He cut the rope…,,
53,Fendang_ kpa,It is completely full,,
53,Ngi m_nga nyao,I have eaten everything,,
53,Guii guleil_ gbu_,The tree fell…,,
53,Gbelei_,Sound like that of a bell,,
53,Polo_,"Far, very far",,
54,Mi/mindo,Where?,,
54,Migbe,When?,,
54,Lol_,How many?,,
54,Gbei,Why?,,
54,Mindo mia bi lima na?,Where are you going to?,,
54,Migbe mia bi wani nd__ jihun?,When did you come to this country?,,
54,Lol_ mia bi m_ni?,How many did you eat?,,
54,Gbei bi ngi h__ni?,Why did you stone him?,,
54,Numu gbayang_ ya a nge,I am not a strong person,,
54,Numu gutu mia,He is a short person,,
54,Nyandeng_,He/she/it is beautiful,,
54,Ninang_,It is new,,
54,Govang_,It is old,,
54,T_ling_,It is black,,
54,Mahei mamuning_,The chief is proud/arrogant,,
54,Nyapoi nyand_ng_,The lady is beautiful,,
54,Ndomei l_ing_,The shirt is wet,,
54,Kena gutung_ii hanga,The short man has died,,
54,Baa ngengem_ hawang_i na g_,Don't give that lazy worker,,
54,Nika lileng_isia gb_,Drive the angry cows away,,
54,Masubama mia a ngie,He is a dangerous person,,
54,Nyamublaa kp__ ti gbua,Let all ugly people go out,,
54,Hawableisia ti ndei mia,That belongs to the lazy,,
55,Bi nyahin ii nyandeni,Your wife is not beautiful,,
55,Ndomei na ii n_h_ni,The shirt is not dirty,,
55,Ngii hawani,I am not lazy,,
55,Nya le ngi pie ni,I did it (nya emphasised),,
55,Yie mia wanga,It is mother who has come (yie emphasised),,
55,Jo l_ wani,It was Joe who came (Jo emphasised),,
55,Yie  mia wanga?,Is it mother that has come?,,
55,"Mm, ta le","Yes, it is she",,
55,Y__ p__ la?,Who is at the door,,
55,Nya le,I,,
55,Nyandeg_e,She is beautiful,,
55,Kutungoe,It is short,,
55,Kowengoe,It is white,,
56,K_k_ ii lini suku,Father didn't go to school,,
56,Nyapoi ii nyamuni,The lady is not ugly,,
56,Ngii mbei m_ni,I did not eat the rice,,
56,Nu yekpe yaa nga,I'm not a good person,,
56,Nu nyamu ya tie,They are not bad people,,
56,I yaa wani l_,He hasn't come yet,,
56,M_ a loko,Eat with hand,,
56,Tee a mbowei,Cut it with the knife,,
56,Ndaala a kpaya,Draw it with strength,,
56,Ti wail_ a m_h_n,They brought the food,,
56,I lil_ a ngi navoe,He went with his money,,
56,I gbeil_ a piela,He stopped doing it,,
56,I to_tonga a w__la,He has started crying,,
56,Gbe a y__la,Stop laughing,,
56,Tii loni a bie,They don't like you,,
56,Baa la a ngie,Don't believe him,,
56,Nya long_ a tie,I like them,,
56,Mu kp_l_ mulil_ k_leke J_n,We all went except John,,
56,Nge pie k_leke bi nya pawa,I can't do it except you pay me,,
57,"Kini, bia ba gb_ yenge l_ wie?","Hello youngman, what work do you do?",,
57,Nga nungaal_ gaa a ny_ mak_lei,I teach people fish farming,,
57,Ba ye ti mak_?,How is fish farming done?,,
57,"Numu ba dowei l_ b_ kpeteihun, bi hungbua fo",You should dig a pond in swamp and clear it completely,,
57,Ye dowei a ye lakpa?,How large should the pond be?,,
57,Ye gaami a wie l_ sia ny_k_ paa ji ma na. Tawa b_ma mahug_ ye kpetei ji jei i y_hun wati gbi,I should be about the size of this palour. It should also contain water always,,
57,Mindo_ ba ny_ngaa maj_ na puva ye dowei hun?,Where do you get this fish from to put in the pond?,,
57,Ny_ leengaal_ ndo_ jihun kpoto. Ny_ mak_blaa ye pekeisia ta ti majia gb_ma,There are fingerlings throughout this country. Other fish farmers also sell them,,
57,Gb__ ba fe tu_ m__ va?,What do you give them to eat?,,
57,"Ba ti g__ a mba gei, ngiingaa, joyolaa, nika kpoi b_si kpoi, k__ je kpoi b__","Feed them with rice bran, termites, coow dung, pig dung, potato leaves and even excreta of sheep",,
57,Ta gau lol_ l_ wumbu pen numu a ya ti m__?,How many months do they take before one eats them?,,
57,Ta gau naani l_ wumbu,They take four months,,
57,Bia bi ngiig_ la k_ liloma hinda l_?,Do you think this is a reliable venture?,,
57,Hinda yekpe l_ numu kp_l_va,This is a good thing for everyone,,
57,K_ nya b_ ngi tatoma a ny_gaa make la,Then I am also going to start fish farming,,
57,Nga gohun a n__ gb_va bi ma,I will be very happy to help you,,
59,Ny_ make lei man_ng_,Fish farming is good,,
59,Nyandeng_ nyi m_va watigbi,It's good to eat fish always,,
59,Bi log_ bi gaa a ny_ yengei?,Do you want to learn fish work?,,
59,Nge gb_l_ bi ma ye ngegei gaa va,I will help you to learn the work,,
